shipment_id,supplier_name,country,city,warehouse_id,product,order_quantity,unit_cost,total_cost,lead_time_days,delivery_status,order_date
8185,Nordic  Logistics,Belguim,brussels,WH_C,Steel Parts,260,-34.9,-9074.0,43,CANCELLED,"March 26, 2023"
4912,GlobalTrade GmbH,Netherlads,amsterdam,WH-D,steel parts ,97,10.06,975.82,-20,IN TRANSIT,2022-02-21
5629,Nordic  Logistics,GERMANY,Berlin,WH-A ,Packaging,,-94.23,-94.23,,IN TRANSIT,"March 27, 2023"
4787,GlobalTrade GmbH,NETHERLANDS,AMSTERDAM,WH_C,electronics ,285,110.18,31401.300000000003,26,Delivered,2023-11-09
6273,MedTech SRL ,Polad,WARSAW,WH-A ,electronics ,N/A,-68.7,-68.7,-17,CANCELLED,13/03/2023
6918,GlobalTrade GmbH,France,MARSEILLE,WH-A,electronics ,,-81.05,-81.05,-4,Delivered,07/11/2022
5739,Nordic  Logistics,SPAIN,BARCELONA,WH-D,Packaging,492,-58.92,-28988.64,44,CANCELLED,2022-10-15
6346,Iberia Parts,GERMANY,Munich,WH_C,Electronics,N/A,,0.0,, delivered,2023-05-14
6378,MedTech SRL ,Frnace,lyon,WH-D,electronics ,,-6.16,-6.16,34,In Transit,2023-05-19
7406, EuroSupply SA,Netherlands,amsterdam,wh-b,PLASTIC COMPONENTS,,,0.0,-13, delivered,2024-02-04
8642,Iberia Parts,Netherlads,AMSTERDAM,wh-b,steel parts ,,,0.0,9,CANCELLED,"March 11, 2023"
7051, EuroSupply SA,netherlands,Amsterdam,WH_C,Steel Parts,,,0.0,unknown,Delayed,"March 26, 2023"
4834, EuroSupply SA,Germany,berlin,wh-b,electronics ,,-26.11,-26.11,-4,Delivered,2024-02-23
4199,GlobalTrade GmbH,spain,madrid,wh-b,Packaging,225,,0.0,-7, delivered,2022-05-04
8849,MedTech SRL ,France,paris,WH-A,PLASTIC COMPONENTS,,,0.0,,CANCELLED,"March 24, 2023"
5870,GlobalTrade GmbH,Spain,Madrid,WH-D,Electronics,N/A,-13.73,-13.73,,Delayed,2022-01-16
8264,MedTech SRL ,France,Lyon,WH-A,Electronics,244,5.58,1361.52,23, delivered,"March 20, 2023"
8712,Iberia Parts,Polad,warsaw,WH-A ,steel parts ,,20.22,20.22,-1,IN TRANSIT,02/01/2024
7574,GlobalTrade GmbH,Belguim,brussels,wh-b,electronics ,128,,0.0,24,Delayed,2024-02-24
5155,MedTech SRL ,Frnace,paris,wh-b,Steel Parts,,110.05,110.05,,IN TRANSIT,"March 17, 2023"
6504,GlobalTrade GmbH,Frnace,paris,WH-A ,Packaging,670,,0.0,44,Delivered,2023-04-22
6503,Iberia Parts,france,Paris,WH-D,Electronics,,,0.0,unknown,In Transit,"March 5, 2023"
4586,MedTech SRL ,Belgium,brussels,wh-b,Steel Parts,138,72.13,9953.939999999999,-14,Delayed,27/08/2022
5901,MedTech SRL ,Germnay,berlin,WH_C,electronics ,,,0.0,unknown,IN TRANSIT,23/11/2023
7239,GlobalTrade GmbH,Itlay,milan,WH-A,electronics ,,-35.59,-35.59,,Delayed,"March 24, 2023"
4322, EuroSupply SA,Poland,krakow,WH-A,Steel Parts,N/A,114.41,114.41,unknown,CANCELLED,2023-07-05
6003,Nordic  Logistics,POLAND,warsaw,WH-A,PLASTIC COMPONENTS,N/A,,0.0,,IN TRANSIT,04/12/2023
5921,MedTech SRL ,Netherlads,amsterdam,WH_C,steel parts ,18,73.6,1324.8,46,IN TRANSIT,"March 12, 2023"
4242,MedTech SRL ,Netherlads,Amsterdam,WH-D,PLASTIC COMPONENTS,N/A,-33.73,-33.73,-11,Delayed,"March 19, 2023"
8137, EuroSupply SA,Polad,krakow,WH-D,steel parts ,,,0.0,-2, delivered,"March 19, 2023"
8487,GlobalTrade GmbH,poland,Warsaw,wh-b,Electronics,,172.02,172.02,-15,CANCELLED,2022-01-06
7061,MedTech SRL ,ITALY,milan,wh-b,Electronics,,,0.0,unknown,In Transit,"March 11, 2023"
8070,GlobalTrade GmbH,Frnace,paris,WH-A,Electronics,,-59.51,-59.51,6, delivered,19/10/2022
8023,Iberia Parts,POLAND,WARSAW,wh-b,Packaging,N/A,-83.29,-83.29,22,In Transit,06/09/2023
8220, EuroSupply SA,FRANCE,paris,WH_C,steel parts ,N/A,-16.08,-16.08,-25,Delayed,"March 23, 2023"
5236,Iberia Parts,Poland,Warsaw,wh-b,electronics ,318,,0.0,35,In Transit,"March 3, 2023"
6160, EuroSupply SA,NETHERLANDS,Amsterdam,WH-A,electronics ,,21.23,21.23,58,CANCELLED,"March 12, 2023"
5009,Iberia Parts,Germany,berlin,WH_C,Electronics,324,,0.0,46, delivered,"March 10, 2023"
6349,Nordic  Logistics,Netherlads,Amsterdam,WH-D,steel parts ,N/A,31.72,31.72,60,In Transit,14/07/2023
6274,GlobalTrade GmbH,france,PARIS,WH-A ,Electronics,656,196.53,128923.68000000001,unknown,Delayed,2022-12-25
4743,Nordic  Logistics,Germany,MUNICH,WH-A,PLASTIC COMPONENTS,,,0.0,24,Delayed,09/08/2023
8356, EuroSupply SA,italy,ROME,WH-A ,PLASTIC COMPONENTS,N/A,,0.0,unknown,CANCELLED,2024-03-22
7525,Iberia Parts,spain,Barcelona,WH-A,Steel Parts,,-64.35,-64.35,-4,CANCELLED,"March 5, 2023"
5667,MedTech SRL ,belgium,brussels,WH_C,Steel Parts,,-98.39,-98.39,5,Delayed,"March 12, 2023"
4939,Iberia Parts,italy,MILAN,WH_C,PLASTIC COMPONENTS,,-96.24,-96.24,unknown, delivered,2023-09-28
5593,MedTech SRL ,ITALY,ROME,wh-b,electronics ,N/A,-95.3,-95.3,12,Delivered,03/08/2022
7483,MedTech SRL ,italy,MILAN,WH-A ,electronics ,,,0.0,unknown,CANCELLED,2024-04-30
4370,GlobalTrade GmbH,netherlands,Amsterdam,WH_C,PLASTIC COMPONENTS,,159.32,159.32,,CANCELLED,"March 3, 2023"
7095, EuroSupply SA,Itlay,Milan,WH-A,PLASTIC COMPONENTS,,,0.0,-8,CANCELLED,"March 2, 2023"
8900,GlobalTrade GmbH,italy,milan,wh-b,Packaging,,,0.0,-3,Delivered,2023-05-24
5771,MedTech SRL ,Germnay,Berlin,WH-A,PLASTIC COMPONENTS,,,0.0,,In Transit,"March 4, 2023"
7656, EuroSupply SA,BELGIUM,antwerp,WH-D,Electronics,,,0.0,unknown,CANCELLED,2024-03-10
8108, EuroSupply SA,GERMANY,Berlin,wh-b,electronics ,,,0.0,unknown,CANCELLED,2022-05-08
7384,Iberia Parts,Netherlads,Amsterdam,WH-A,electronics ,655,,0.0,,CANCELLED,2023-03-24
7084,GlobalTrade GmbH,France,Paris,WH-D,steel parts ,N/A,,0.0,unknown,Delayed,2022-07-28
4678,MedTech SRL ,BELGIUM,Brussels,WH_C,electronics ,682,,0.0,,In Transit,"March 4, 2023"
6201,Iberia Parts,france,Paris,wh-b,electronics ,,,0.0,unknown,CANCELLED,"March 9, 2023"
8282,Iberia Parts,belgium,brussels,WH-A,electronics ,574,-8.72,-5005.280000000001,-3,IN TRANSIT,26/01/2022
4483, EuroSupply SA,Poland,Warsaw,WH_C,Electronics,,54.98,54.98,unknown, delivered,10/06/2023
4775,Iberia Parts,Poland,Warsaw,WH_C,electronics ,,,0.0,29,CANCELLED,"March 4, 2023"
6138, EuroSupply SA,Netherlads,Amsterdam,WH-A ,electronics ,,39.28,39.28,, delivered,16/01/2023
8067,MedTech SRL ,Polad,warsaw,wh-b,Steel Parts,,-57.8,-57.8,18,In Transit,2023-11-16
6352,Iberia Parts,Germnay,berlin,wh-b,steel parts ,,,0.0,unknown, delivered,02/04/2023
7305,Iberia Parts,Italy,MILAN,WH_C,PLASTIC COMPONENTS,,,0.0,,Delivered,2022-10-31
8554, EuroSupply SA,italy,milan,wh-b,Packaging,,,0.0,unknown,Delivered,2023-09-02
5843,Iberia Parts,Itlay,turin,wh-b,Steel Parts,,,0.0,unknown,IN TRANSIT,27/06/2023
8587,GlobalTrade GmbH,germany,Munich,WH-A,steel parts ,,68.72,68.72,unknown,CANCELLED,2024-03-20
7893,MedTech SRL ,ITALY,turin,WH-A ,electronics ,N/A,112.21,112.21,,In Transit,"March 10, 2023"
6702,MedTech SRL ,France,lyon,WH-A,PLASTIC COMPONENTS,,-80.6,-80.6,,Delayed,"March 16, 2023"
6464, EuroSupply SA,Spian,Madrid,WH-A,PLASTIC COMPONENTS,N/A,,0.0,1,IN TRANSIT,2023-01-06
5702,GlobalTrade GmbH,GERMANY,berlin,wh-b,Electronics,N/A,,0.0,,In Transit,"March 5, 2023"
4882,Iberia Parts,poland,warsaw,WH-D,Steel Parts,,105.07,105.07,unknown,Delayed,2024-04-06
7060,MedTech SRL ,Itlay,milan,WH_C,Electronics,,,0.0,23,CANCELLED,"March 18, 2023"
5019,Nordic  Logistics,France,lyon,WH-A ,steel parts ,,,0.0,-16, delivered,25/08/2022
4593,Iberia Parts,italy,milan,WH_C,steel parts ,,,0.0,unknown,In Transit,2023-09-24
7857,GlobalTrade GmbH,Polad,WARSAW,WH-D,Steel Parts,97,167.89,16285.329999999998,-18,In Transit,26/08/2022
6381,MedTech SRL ,BELGIUM,brussels,WH-A,PLASTIC COMPONENTS,416,,0.0,,IN TRANSIT,"March 13, 2023"
4831,MedTech SRL ,FRANCE,Lyon,WH-A ,steel parts ,,,0.0,,IN TRANSIT,06/06/2022
7651,GlobalTrade GmbH,italy,milan,wh-b,Electronics,N/A,,0.0,-23,In Transit,"March 19, 2023"
6702,Iberia Parts,italy,milan,WH-D,Steel Parts,24,-81.05,-1945.1999999999998,unknown,CANCELLED,"March 22, 2023"
5854, EuroSupply SA,NETHERLANDS,amsterdam,WH-D,Packaging,N/A,167.4,167.4,26,In Transit,2023-10-02
5084,Nordic  Logistics,Germnay,hamburg,WH-A ,steel parts ,,,0.0,unknown,IN TRANSIT,08/04/2022
5342,Nordic  Logistics,Netherlands,rotterdam,WH-A ,Packaging,43,,0.0,unknown,In Transit,09/07/2022
6435, EuroSupply SA,BELGIUM,BRUSSELS,WH-A,electronics ,,-61.74,-61.74,-20, delivered,04/06/2024
8019,Nordic  Logistics,GERMANY,BERLIN,WH_C,PLASTIC COMPONENTS,297,-19.86,-5898.42,-14,Delivered,2023-09-13
4261,Nordic  Logistics,belgium,antwerp,wh-b,Electronics,35,,0.0,-4,IN TRANSIT,14/08/2023
5953,GlobalTrade GmbH,germany,Munich,WH_C,Electronics,644,,0.0,unknown,Delayed,"March 4, 2023"
8483,MedTech SRL ,GERMANY,hamburg,wh-b,steel parts ,N/A,-72.52,-72.52,-12,CANCELLED,22/08/2023
6060,Iberia Parts,Italy,milan,WH-D,electronics ,555,,0.0,13, delivered,2022-05-09
7550,MedTech SRL ,italy,milan,WH_C,PLASTIC COMPONENTS,,,0.0,38, delivered,"March 26, 2023"
4894,GlobalTrade GmbH,Frnace,Lyon,WH_C,Steel Parts,,,0.0,56,Delivered,2022-01-04
4806,MedTech SRL ,ITALY,Rome,WH-A ,electronics ,,-29.39,-29.39,unknown, delivered,09/04/2022
4716,GlobalTrade GmbH,Belgium,BRUSSELS,wh-b,Steel Parts,,107.7,107.7,-12,IN TRANSIT,"March 15, 2023"
7375,GlobalTrade GmbH,Belguim,brussels,WH-A ,Electronics,N/A,,0.0,17,CANCELLED,2022-09-10
7278,MedTech SRL ,Belguim,BRUSSELS,WH-A,PLASTIC COMPONENTS,539,-85.39,-46025.21,unknown,CANCELLED,"March 26, 2023"
6651,Nordic  Logistics,NETHERLANDS,AMSTERDAM,WH-A,PLASTIC COMPONENTS,,163.24,163.24,,IN TRANSIT,15/01/2024
6540, EuroSupply SA,Poland,WARSAW,WH-A ,Packaging,47,117.18,5507.46,47,In Transit,2023-11-19
7472, EuroSupply SA,Spian,Madrid,wh-b,Electronics,N/A,94.04,94.04,,Delivered,"March 20, 2023"
7245, EuroSupply SA,Netherlads,rotterdam,WH-D,Electronics,,,0.0,,IN TRANSIT,2023-06-17
7631,Nordic  Logistics,Poland,krakow,WH_C,Steel Parts,137,-57.34,-7855.580000000001,unknown,IN TRANSIT,"March 27, 2023"
7589,Nordic  Logistics,FRANCE,MARSEILLE,wh-b,Electronics,,47.11,47.11,55,Delayed,2024-01-03
7851, EuroSupply SA,Polad,WARSAW,WH-A,steel parts ,,,0.0,,CANCELLED,29/05/2023
6574, EuroSupply SA,Italy,Rome,WH-A ,Electronics,N/A,-60.12,-60.12,unknown,In Transit,04/05/2023
8356,Nordic  Logistics,BELGIUM,BRUSSELS,WH-D,PLASTIC COMPONENTS,,40.83,40.83,53,Delayed,31/12/2022
8368,Iberia Parts,Germany,Munich,WH-A ,PLASTIC COMPONENTS,N/A,-96.34,-96.34,,Delivered,04/11/2023
8224,Nordic  Logistics,Netherlads,Amsterdam,WH-A,steel parts ,,,0.0,54,CANCELLED,"March 23, 2023"
8327,Iberia Parts,belgium,Brussels,WH-A,Steel Parts,,19.93,19.93,, delivered,2022-10-13
5830,MedTech SRL ,netherlands,Amsterdam,WH-A ,Electronics,,-91.92,-91.92,-24,Delivered,"March 6, 2023"
8063,Nordic  Logistics,Italy,ROME,WH-D,Packaging,N/A,,0.0,-8, delivered,2023-12-16
5845,GlobalTrade GmbH,Belguim,antwerp,WH_C,Steel Parts,,,0.0,-21,CANCELLED,2023-08-26
5579,GlobalTrade GmbH,NETHERLANDS,rotterdam,WH-A,PLASTIC COMPONENTS,,,0.0,unknown,Delayed,2023-01-28
7910, EuroSupply SA,Germany,hamburg,WH-D,Packaging,N/A,46.86,46.86,-9, delivered,11/01/2023
7354,Iberia Parts,Poland,Warsaw,WH-D,Electronics,345,125.0,43125.0,4, delivered,"March 7, 2023"
5286,Nordic  Logistics,Belguim,brussels,WH-D,PLASTIC COMPONENTS,N/A,,0.0,,In Transit,"March 14, 2023"
7689,Iberia Parts,Netherlands,rotterdam,WH-D,steel parts ,,,0.0,,IN TRANSIT,"March 16, 2023"
6005, EuroSupply SA,BELGIUM,BRUSSELS,wh-b,electronics ,N/A,-87.47,-87.47,16, delivered,"March 20, 2023"
7076,GlobalTrade GmbH,france,PARIS,WH-D,Steel Parts,,178.22,178.22,unknown,Delayed,"March 19, 2023"
7316, EuroSupply SA,POLAND,Warsaw,WH-A,electronics ,,-10.8,-10.8,-16, delivered,17/04/2022
7966,Nordic  Logistics,Belgium,BRUSSELS,WH-D,Steel Parts,,,0.0,unknown, delivered,2022-06-18
7763,GlobalTrade GmbH,NETHERLANDS,Amsterdam,WH-A,steel parts ,,-6.49,-6.49,53, delivered,"March 26, 2023"
6876,Nordic  Logistics,belgium,antwerp,WH-A,electronics ,,,0.0,-9,CANCELLED,2023-12-17
7798,Iberia Parts,ITALY,turin,WH_C,electronics ,N/A,-94.14,-94.14,-6, delivered,2022-07-29
6484,Nordic  Logistics,netherlands,amsterdam,WH-A ,steel parts ,21,,0.0,34,Delayed,2023-01-19
5770, EuroSupply SA,Spain,madrid,WH-A,electronics ,,-77.79,-77.79,52,Delivered,17/03/2024
7466,GlobalTrade GmbH,germany,MUNICH,WH-A,Packaging,,,0.0,, delivered,"March 15, 2023"
4456,MedTech SRL ,Germany,hamburg,WH_C,PLASTIC COMPONENTS,,-5.51,-5.51,-15,CANCELLED,"March 1, 2023"
8451,Nordic  Logistics,FRANCE,MARSEILLE,WH-A ,steel parts ,N/A,,0.0,-9,Delayed,2024-04-03
7496,Iberia Parts,POLAND,warsaw,WH-A,Steel Parts,N/A,53.59,53.59,,Delayed,2022-07-06
4092,MedTech SRL ,Poland,WARSAW,WH_C,Electronics,,,0.0,unknown,In Transit,16/01/2022
8325,MedTech SRL ,Netherlands,AMSTERDAM,WH-A,electronics ,171,2.3,393.29999999999995,unknown,In Transit,2024-06-07
7399, EuroSupply SA,SPAIN,valencia,wh-b,electronics ,600,,0.0,unknown, delivered,"March 5, 2023"
5609, EuroSupply SA,Netherlads,Amsterdam,WH-D,Steel Parts,,-78.94,-78.94,unknown,IN TRANSIT,2024-05-14
7449,Iberia Parts,NETHERLANDS,AMSTERDAM,WH-A ,Packaging,,,0.0,,In Transit,2023-10-24
7391,Iberia Parts,Italy,milan,WH-A ,PLASTIC COMPONENTS,262,,0.0,10,CANCELLED,2023-05-13
6296,Iberia Parts,france,Paris,WH-D,Steel Parts,N/A,107.52,107.52,10,In Transit,29/04/2023
8529, EuroSupply SA,Itlay,Rome,WH_C,PLASTIC COMPONENTS,,-12.4,-12.4,,IN TRANSIT,13/10/2023
8915, EuroSupply SA,ITALY,ROME,wh-b,Electronics,413,121.01,49977.130000000005,-23,IN TRANSIT,2024-03-31
8157,Iberia Parts,BELGIUM,brussels,wh-b,Electronics,,5.72,5.72,,IN TRANSIT,20/12/2023
5449, EuroSupply SA,Germany,Berlin,WH-A,Packaging,N/A,,0.0,unknown,IN TRANSIT,2022-04-14
4199,GlobalTrade GmbH,France,Paris,WH-D,electronics ,611,,0.0,, delivered,2022-01-23
4480,Nordic  Logistics,BELGIUM,Brussels,WH-A,Steel Parts,,-48.32,-48.32,-6, delivered,"March 15, 2023"
6347,Iberia Parts,Germany,hamburg,wh-b,Electronics,,-40.49,-40.49,-14,Delayed,2023-08-10
8057,Iberia Parts,Germnay,MUNICH,wh-b,electronics ,N/A,,0.0,,CANCELLED,"March 26, 2023"
8046,GlobalTrade GmbH,Poland,warsaw,WH-D,Packaging,,,0.0,unknown,In Transit,29/02/2024
7252,GlobalTrade GmbH,poland,krakow,WH_C,PLASTIC COMPONENTS,,,0.0,26,Delivered,2022-05-22
4479,GlobalTrade GmbH,ITALY,turin,WH_C,PLASTIC COMPONENTS,,,0.0,58,IN TRANSIT,2022-01-06
8981,MedTech SRL ,poland,krakow,WH-A,PLASTIC COMPONENTS,453,,0.0,unknown,In Transit,19/01/2022
7841,Nordic  Logistics,Poland,warsaw,wh-b,Packaging,36,,0.0,,CANCELLED,2023-07-17
7096,MedTech SRL ,Netherlads,amsterdam,WH_C,Electronics,,,0.0,8,Delayed,2023-01-30
7538,Iberia Parts,germany,MUNICH,wh-b,Electronics,N/A,-58.05,-58.05,unknown,In Transit,"March 25, 2023"
6346, EuroSupply SA,Frnace,Paris,WH-A,Packaging,585,,0.0,-10,IN TRANSIT,"March 3, 2023"
8848, EuroSupply SA,spain,MADRID,WH_C,Steel Parts,,120.91,120.91,51,Delayed,13/04/2023
7444, EuroSupply SA,Germany,MUNICH,WH-D,steel parts ,N/A,-46.2,-46.2,9,Delivered,"March 5, 2023"
6243,Iberia Parts,BELGIUM,brussels,wh-b,Electronics,N/A,31.21,31.21,,Delivered,"March 3, 2023"
4267,Nordic  Logistics,Netherlads,Amsterdam,WH-A ,steel parts ,,,0.0,-25,IN TRANSIT,2023-03-13
5515,Iberia Parts,Netherlands,Amsterdam,WH-D,Packaging,275,,0.0,-2,CANCELLED,26/11/2022
7909,Nordic  Logistics,Poland,warsaw,wh-b,electronics ,677,,0.0,,CANCELLED,"March 21, 2023"
6968,Nordic  Logistics,NETHERLANDS,AMSTERDAM,WH-A,steel parts ,N/A,24.72,24.72,unknown,IN TRANSIT,2024-02-19
4104, EuroSupply SA,belgium,Brussels,wh-b,PLASTIC COMPONENTS,,164.26,164.26,,Delayed,2024-05-15
4665, EuroSupply SA,poland,krakow,WH-A ,electronics ,,138.06,138.06,, delivered,"March 18, 2023"
4466,GlobalTrade GmbH,Italy,Rome,wh-b,PLASTIC COMPONENTS,N/A,,0.0,-25, delivered,25/12/2022
8802,MedTech SRL ,Spian,MADRID,WH-D,electronics ,N/A,,0.0,unknown,Delivered,2022-04-13
7477,Iberia Parts,germany,MUNICH,WH-D,steel parts ,N/A,-74.46,-74.46,unknown,Delayed,"March 3, 2023"
5702,GlobalTrade GmbH,france,Paris,WH-D,PLASTIC COMPONENTS,21,,0.0,35,Delivered,"March 6, 2023"
8589,MedTech SRL ,Netherlands,AMSTERDAM,wh-b,Packaging,,,0.0,46,In Transit,19/12/2023
8937,Nordic  Logistics,Frnace,Paris,WH-A,Packaging,N/A,109.13,109.13,36, delivered,"March 19, 2023"
7315, EuroSupply SA,Germany,berlin,WH-A ,Packaging,N/A,-85.73,-85.73,, delivered,2024-04-19
8218,GlobalTrade GmbH,Spain,MADRID,WH-A ,PLASTIC COMPONENTS,,-59.06,-59.06,,Delayed,2023-01-31
8478,MedTech SRL ,FRANCE,lyon,WH-A ,Steel Parts,N/A,,0.0,-14,CANCELLED,2023-12-26
8559, EuroSupply SA,SPAIN,BARCELONA,wh-b,PLASTIC COMPONENTS,,160.86,160.86,unknown,CANCELLED,"March 19, 2023"
5612,GlobalTrade GmbH,spain,valencia,WH_C,Packaging,,,0.0,-8,IN TRANSIT,"March 22, 2023"
6683,Nordic  Logistics,Polad,Warsaw,WH-A ,steel parts ,,,0.0,-14,IN TRANSIT,2023-10-26
8434, EuroSupply SA,ITALY,MILAN,WH_C,Steel Parts,,-32.13,-32.13,45,IN TRANSIT,2022-10-09
4655,Nordic  Logistics,Itlay,MILAN,WH-A ,Steel Parts,,177.69,177.69,unknown,In Transit,27/10/2023
8159,Iberia Parts,Poland,WARSAW,WH-A ,Electronics,,147.38,147.38,,In Transit,10/01/2024
5213,GlobalTrade GmbH,GERMANY,berlin,WH_C,PLASTIC COMPONENTS,,,0.0,unknown, delivered,2023-05-17
6999, EuroSupply SA,Polad,Warsaw,WH-D,Electronics,N/A,,0.0,-15, delivered,07/05/2022
6551,Nordic  Logistics,NETHERLANDS,AMSTERDAM,WH-A ,Packaging,,,0.0,-21,Delayed,2022-01-11
5982,GlobalTrade GmbH,spain,madrid,WH-A ,Electronics,126,,0.0,,IN TRANSIT,"March 27, 2023"
8838,GlobalTrade GmbH,france,MARSEILLE,WH-A,PLASTIC COMPONENTS,N/A,,0.0,unknown,CANCELLED,"March 1, 2023"
8999,Nordic  Logistics,germany,BERLIN,WH-D,Electronics,N/A,,0.0,20,CANCELLED,24/03/2022
8033,Iberia Parts,Itlay,ROME,WH-A ,electronics ,666,-27.04,-18008.64,15,IN TRANSIT,26/05/2023
5988,MedTech SRL ,spain,madrid,WH-A ,PLASTIC COMPONENTS,N/A,90.07,90.07,-21, delivered,2023-06-02
5756,Iberia Parts,Poland,krakow,wh-b,electronics ,566,120.21,68038.86,29, delivered,16/12/2023
6694, EuroSupply SA,Itlay,Rome,WH-A,PLASTIC COMPONENTS,,,0.0,,Delayed,31/12/2022
6784, EuroSupply SA,France,Lyon,WH_C,Electronics,324,-12.28,-3978.72,,CANCELLED,13/12/2022
5295, EuroSupply SA,spain,madrid,WH-A ,electronics ,,,0.0,13,Delayed,2022-12-28
8331,Nordic  Logistics,BELGIUM,antwerp,wh-b,PLASTIC COMPONENTS,,,0.0,,In Transit,27/07/2023
5113, EuroSupply SA,BELGIUM,Brussels,WH-A,Electronics,N/A,-90.06,-90.06,unknown,Delivered,"March 28, 2023"
7181,Nordic  Logistics,Spian,valencia,WH_C,steel parts ,N/A,,0.0,5,CANCELLED,2022-08-28
5460,Nordic  Logistics,Netherlads,rotterdam,WH-D,Electronics,415,,0.0,-13,Delivered,10/04/2023
8885,Nordic  Logistics,netherlands,amsterdam,WH-A ,Electronics,,,0.0,-2,CANCELLED,"March 28, 2023"
6373,GlobalTrade GmbH,SPAIN,MADRID,WH-A,Electronics,,-40.27,-40.27,, delivered,2022-03-23
4852,GlobalTrade GmbH,germany,Berlin,WH-A ,PLASTIC COMPONENTS,N/A,,0.0,-2,IN TRANSIT,2023-02-26
6901,Iberia Parts,FRANCE,MARSEILLE,WH-A ,PLASTIC COMPONENTS,N/A,160.54,160.54,-22, delivered,"March 3, 2023"
5856,Iberia Parts,Netherlads,amsterdam,WH_C,steel parts ,482,-32.28,-15558.960000000001,unknown,In Transit,"March 20, 2023"
6965,Iberia Parts,poland,warsaw,wh-b,electronics ,,-53.95,-53.95,unknown, delivered,"March 18, 2023"
4781,Iberia Parts,POLAND,WARSAW,WH_C,steel parts ,620,,0.0,unknown,In Transit,"March 2, 2023"
7396,Nordic  Logistics,NETHERLANDS,rotterdam,WH-A ,PLASTIC COMPONENTS,,-14.16,-14.16,-12,Delayed,10/05/2023
5688,MedTech SRL ,ITALY,turin,wh-b,Packaging,445,-87.77,-39057.65,18,IN TRANSIT,"March 17, 2023"
7725,Iberia Parts,Frnace,paris,WH-D,Steel Parts,,3.78,3.78,,CANCELLED,2023-02-02
6340,GlobalTrade GmbH,Itlay,Rome,wh-b,Electronics,,-28.56,-28.56,-5,CANCELLED,29/08/2022
5800, EuroSupply SA,italy,Rome,WH_C,steel parts ,N/A,,0.0,9, delivered,2022-03-28
7532,Iberia Parts,Spain,MADRID,wh-b,PLASTIC COMPONENTS,N/A,-1.54,-1.54,,IN TRANSIT,"March 19, 2023"
4617,Nordic  Logistics,france,lyon,WH-D,Steel Parts,,,0.0,52, delivered,"March 28, 2023"
5204,Iberia Parts,Netherlads,amsterdam,WH-A ,electronics ,N/A,,0.0,36,Delivered,02/04/2022
6532,MedTech SRL ,Germany,BERLIN,wh-b,electronics ,,,0.0,32,CANCELLED,"March 6, 2023"
5017,Nordic  Logistics,Belguim,brussels,WH-D,PLASTIC COMPONENTS,N/A,167.61,167.61,unknown,IN TRANSIT,"March 16, 2023"
7727,Nordic  Logistics,GERMANY,berlin,wh-b,Steel Parts,N/A,,0.0,unknown,In Transit,"March 22, 2023"
5600,Nordic  Logistics,POLAND,warsaw,WH-A,PLASTIC COMPONENTS,57,,0.0,53, delivered,"March 5, 2023"
4444,MedTech SRL ,BELGIUM,brussels,wh-b,PLASTIC COMPONENTS,,73.76,73.76,unknown,IN TRANSIT,2022-08-26
6984, EuroSupply SA,France,paris,WH-A ,Packaging,N/A,47.54,47.54,unknown,CANCELLED,03/06/2024
8951,MedTech SRL ,france,Paris,wh-b,Electronics,,,0.0,unknown,Delivered,30/01/2024
7704,Iberia Parts,Germany,hamburg,WH-A ,Electronics,,,0.0,-24,CANCELLED,"March 22, 2023"
9000,GlobalTrade GmbH,POLAND,Warsaw,WH-D,Steel Parts,,-20.38,-20.38,-8, delivered,"March 9, 2023"
5858, EuroSupply SA,germany,Munich,WH-A,electronics ,N/A,,0.0,11,CANCELLED,2022-06-17
6381,MedTech SRL ,italy,ROME,WH-D,PLASTIC COMPONENTS,,-48.31,-48.31,43,Delivered,2022-07-20
7397,MedTech SRL ,poland,warsaw,WH_C,electronics ,N/A,89.33,89.33,-4,CANCELLED,15/10/2023
5288,MedTech SRL ,belgium,Brussels,WH_C,electronics ,421,96.66,40693.86,7,Delayed,02/04/2023
4205, EuroSupply SA,Belgium,BRUSSELS,WH-D,PLASTIC COMPONENTS,,,0.0,unknown,CANCELLED,2023-09-23
8772,Iberia Parts,poland,WARSAW,WH-D,steel parts ,,,0.0,9,Delivered,26/12/2023
8129,GlobalTrade GmbH,germany,Berlin,WH-A,electronics ,,,0.0,-20,In Transit,04/07/2023
5458,Nordic  Logistics,Poland,warsaw,WH-A ,PLASTIC COMPONENTS,,-14.67,-14.67,-11,Delivered,2022-02-17
5491,Iberia Parts,Poland,WARSAW,WH_C,Packaging,,72.9,72.9,,CANCELLED,15/04/2023
8593,MedTech SRL ,Belgium,antwerp,WH-A ,Packaging,,,0.0,-8,CANCELLED,"March 7, 2023"
8164,MedTech SRL ,germany,berlin,WH_C,electronics ,,-11.37,-11.37,unknown,Delayed,16/11/2022
5265,Iberia Parts,italy,MILAN,WH-A,steel parts ,,164.3,164.3,, delivered,"March 27, 2023"
5469,GlobalTrade GmbH,Polad,Warsaw,WH_C,steel parts ,,,0.0,11,CANCELLED,2023-04-30
6189, EuroSupply SA,france,Lyon,wh-b,PLASTIC COMPONENTS,388,17.56,6813.28,,Delayed,02/09/2022
8887, EuroSupply SA,ITALY,ROME,WH-A,electronics ,,,0.0,-17, delivered,2023-09-19
